
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
1773 406 Не_активен Активен Не_активен 230 176
1776 406 Не_активен Активен Не_активен 230 176
1779 407 Не_активен Не_активен Активен 230 177
1782 408 Активен Не_активен Не_активен 230 178
1785 409 Не_активен Не_активен Не_активен 230 179
1788 410 Не_активен Не_активен Не_активен 231 179
1791 411 Не_активен Не_активен Не_активен 232 179
1794 412 Не_активен Не_активен Не_активен 233 179
1797 413 Не_активен Не_активен Не_активен 234 179
1800 413 Не_активен Не_активен Активен 234 179
1803 413 Не_активен Не_активен Активен 234 179
1806 413 Не_активен Не_активен Активен 234 179
1809 414 Активен Не_активен Не_активен 234 180
1812 415 Не_активен Активен Не_активен 234 181
1815 416 Не_активен Не_активен Не_активен 234 182
1818 417 Не_активен Не_активен Не_активен 235 182
1821 418 Не_активен Не_активен Не_активен 236 182
1824 419 Не_активен Не_активен Не_активен 237 182
1827 420 Не_активен Не_активен Не_активен 238 182
1830 420 Активен Не_активен Не_активен 238 182
1833 420 Активен Не_активен Не_активен 238 182
1836 420 Активен Не_активен Не_активен 238 182
1839 421 Не_активен Активен Не_активен 238 183
1842 422 Не_активен Не_активен Активен 238 184
1845 423 Не_активен Не_активен Не_активен 238 185
1848 424 Не_активен Не_активен Не_активен 239 185
